Unnamed: 0,datetime,open,high,low,close,volume,rsi,roc,roc_ema,roc_std,trade_type,signals
409,2020-10-21,11900.03,13240.0,11876.0,12796.07,591963.069,79.76309929089552,12.546450663568343,6.9452024779193176,3.9787060350963936,HOLD,0
410,2020-10-22,12796.06,13188.27,12675.5,12968.87,343851.666,81.05832254036383,12.475846374267597,7.950774095437186,4.320482014196816,HOLD,0
411,2020-10-23,12970.39,13043.0,12725.04,12925.82,237042.526,79.68990683260965,13.192157879250676,8.903752965221457,4.607747244644275,HOLD,0
412,2020-10-24,12925.82,13177.59,12871.07,13110.88,176146.631,81.16213840126156,14.835164353913811,9.982191399529158,4.984986602074968,HOLD,0
413,2020-10-25,13110.88,13369.0,12715.0,13023.81,206012.652,78.28677153509742,13.23082942097027,10.572852857972997,5.152998909678768,HOLD,0
414,2020-10-26,13024.21,13240.0,12729.0,13047.24,316503.296,78.50742797212837,15.269301311432537,11.426752576783823,5.342916400998421,HOLD,0
415,2020-10-27,13047.24,13787.83,13041.3,13629.38,411509.506,83.10218529928142,20.016554760594385,12.988534792022108,5.819381455596828,HOLD,0
416,2020-10-28,13629.89,13863.0,12876.0,13256.17,476993.789,72.4139299790095,15.26001860691586,13.401531849275518,5.855705182606488,HOLD,0
417,2020-10-29,13255.79,13637.22,12965.0,13446.65,355352.336,74.23530812797075,14.488292890591747,13.599124765878468,5.8003517957720625,HOLD,0
418,2020-10-30,13446.65,13665.65,13100.0,13549.12,349890.573,75.1845238811309,13.857864223871697,13.646168303695418,5.71215501927885,HOLD,0
419,2020-10-31,13549.12,14140.0,13403.36,13783.73,357853.23,77.25102778968791,7.718463559514754,12.56840380475348,5.615349199995416,HOLD,0
420,2020-11-01,13783.73,13891.52,13605.9,13752.86,198395.231,76.35008351725781,6.045168160371728,11.382360960320433,5.4587436414936,HOLD,0
421,2020-11-02,13752.87,13823.75,13195.0,13540.54,327991.768,70.27910309646441,4.755752439690486,10.177523047478624,5.412761720116625,HOLD,0
422,2020-11-03,13541.55,14070.0,13276.33,14016.55,348730.51,75.06597273224257,6.907774306530157,9.583023276397086,5.178448514971634,HOLD,0
423,2020-11-04,14016.55,14280.0,13512.0,14134.31,451433.42,76.09186508114246,8.526690730285535,9.390962813467713,4.998742249982839,HOLD,0
424,2020-11-05,14134.32,15777.0,14088.01,15598.75,717489.697,84.58554643024661,19.555936734512436,11.239139890021299,5.043847976192728,HOLD,0
425,2020-11-06,15598.74,15984.2,15177.0,15590.96,559380.06,84.4137500463587,14.392290771847293,11.812440050353297,4.755991150409126,HOLD,0
426,2020-11-07,15590.95,15774.0,14350.0,14824.34,457582.681,69.46198625045959,11.829736643389467,11.815584885450782,4.556577108235247,HOLD,0
427,2020-11-08,14824.33,15678.0,14710.0,15473.2,290616.393,73.70696477226988,15.071039998810122,12.40748581515248,4.389319276489318,HOLD,0
428,2020-11-09,15473.2,15869.0,14822.0,15328.72,474181.983,71.32933462975572,13.134432346897796,12.539657911833446,4.287314719827075,HOLD,0
429,2020-11-10,15328.72,15474.17,15071.0,15294.68,244073.495,70.75026558869219,10.961836890304744,12.25278136246459,4.235045285940711,HOLD,0
430,2020-11-11,15294.68,16000.0,15274.89,15690.24,330772.852,73.44781799355799,14.087106245537285,12.586294977568716,4.261187824681842,HOLD,0
431,2020-11-12,15690.24,16345.0,15437.7,16289.02,471759.126,76.91806076211799,20.29815649892839,13.98845161781593,4.542350948292925,HOLD,0
432,2020-11-13,16289.01,16479.99,15955.6,16320.54,306656.359,77.08781854242473,16.437639790105287,14.433758558232176,4.555677482219284,HOLD,0
433,2020-11-14,16320.54,16326.82,15700.0,16064.51,266206.937,72.428159147168,13.656131781459457,14.292371871546226,4.46792962748552,HOLD,0
434,2020-11-15,16064.51,16161.23,15768.0,15952.27,210318.453,70.41861576870738,2.2663354435451533,12.10581979372785,4.711770814017057,CLOSE,-1
435,2020-11-16,15951.93,16882.0,15862.0,16707.07,342459.329,75.36806984973249,7.1586996567241545,11.206343405181723,4.6901053112775735,HOLD,0
436,2020-11-17,16707.0,17890.1,16550.0,17670.01,524094.697,79.9719972670647,19.195930476500124,12.658995599966888,4.709645024327543,LONG,1
437,2020-11-18,17670.01,18520.0,17215.03,17788.32,732937.097,80.45535070951276,14.962128066592562,13.077746957535192,4.596837378062887,HOLD,0
438,2020-11-19,17788.32,18200.0,17347.27,17811.68,406500.977,80.55513637157237,16.198090903871964,13.645082220505515,4.438039501880873,HOLD,0
439,2020-11-20,17811.68,18831.6,17748.92,18664.31,407926.802,83.80517781807856,22.031386076727344,15.169864739818575,4.726880943064491,HOLD,0
440,2020-11-21,18662.85,18986.0,18302.08,18721.99,342412.49,84.0000066051709,19.32252151656062,15.924893244680765,4.847236874657011,HOLD,0
441,2020-11-22,18721.99,18780.0,17645.98,18435.2,373779.417,78.91644719098335,13.175623825128824,15.425026077489504,4.847271509490996,HOLD,0
442,2020-11-23,18434.17,18812.65,18013.97,18382.07,364221.378,77.97498179726968,12.63150606536303,14.917113348011963,4.842998746607859,HOLD,0
443,2020-11-24,18382.07,19440.0,18000.0,19179.64,477968.289,81.5360145106873,19.391378884261012,15.730616172784517,4.960040284987909,HOLD,0
444,2020-11-25,19178.53,19554.19,18509.12,18741.67,426276.99,74.42040729902219,17.485912663213444,16.04976098922614,5.00040243679197,HOLD,0
445,2020-11-26,18741.66,18940.69,16181.0,17155.34,850692.856,55.52082338283625,2.68311559118386,13.619461825945725,5.23249825251767,HOLD,0
446,2020-11-27,17155.37,17465.0,16444.83,17144.1,398072.933,55.413441064136016,-2.9762858085535915,10.602053165127668,5.95723376193865,HOLD,0
447,2020-11-28,17144.11,17880.0,16865.78,17717.74,268833.749,59.6976001201367,-0.3967772111137968,8.602265823992855,6.376769827759429,HOLD,0
448,2020-11-29,17717.74,18343.0,17523.0,18181.09,256024.006,62.80634387185646,2.0739761774296372,7.4153040700722705,6.609661181233683,HOLD,0
449,2020-11-30,18180.43,19944.0,18178.82,19720.0,500482.574,70.84895228296591,5.656196237632138,7.095466282355883,6.660403680670468,HOLD,0
450,2020-12-01,19722.09,19956.0,18050.0,18772.7,553885.333,61.96630081054574,0.270857959009696,5.854628405383849,6.895992183214966,HOLD,0
451,2020-12-02,18770.33,19365.0,18329.58,19207.01,335717.482,64.1834259535313,4.186610397500412,5.551352403950497,6.914886835954456,HOLD,0
452,2020-12-03,19207.01,19640.0,18865.0,19434.3,245020.576,65.3227098909681,5.7242193071835645,5.582782749992873,6.943374727287898,HOLD,0
453,2020-12-04,19432.66,19537.16,18570.0,18664.2,276271.939,58.52951133447818,-2.6874331322172873,4.079107135045572,7.371280011510312,HOLD,0
454,2020-12-05,18662.72,19203.46,18510.0,19147.62,165912.647,61.2534969056592,2.1660289611331374,3.7312747397887653,7.353575294734617,HOLD,0
455,2020-12-06,19147.63,19449.1,18855.35,19375.02,176004.606,62.50126199825829,12.938711794694836,5.405354204317142,7.331512253053407,HOLD,0
456,2020-12-07,19375.0,19446.36,18908.66,19172.88,169402.371,60.63208968562732,11.833692057325852,6.57414290486418,7.331539836660957,HOLD,0
457,2020-12-08,19172.87,19319.38,18133.33,18319.32,280714.132,53.373493155627436,3.3953540349954237,5.99618129216077,7.377587431316576,HOLD,0
458,2020-12-09,18319.33,18639.7,17650.0,18537.98,353123.689,54.86419664952501,1.9629736170933665,5.262870805784878,7.486509221753828,HOLD,0
459,2020-12-10,18537.97,18550.0,17916.0,18253.51,233960.241,52.51202522593654,-7.436561866125768,2.95388304725567,8.075065210328647,HOLD,0
460,2020-12-11,18254.0,18290.44,17555.0,18031.47,317866.07,50.68542922320939,-3.9484464142078624,1.6989140542623002,8.335401725063864,HOLD,0
461,2020-12-12,18031.71,18950.0,18012.21,18800.0,196962.282,56.34555977545307,-2.1190700686884556,1.0047351228167083,8.232457575298044,HOLD,0
462,2020-12-13,18800.0,19432.0,18705.46,19175.07,239760.089,58.829135272384335,-1.3338787607477531,0.5795325985322608,8.212761589678447,HOLD,0
463,2020-12-14,19175.06,19355.35,19004.72,19270.7,181555.823,59.4623830409897,3.2495365459006997,1.064987861690159,8.143027944105315,HOLD,0
464,2020-12-15,19270.71,19598.0,19039.64,19424.91,248744.054,60.517005054760176,1.4481695375195391,1.1346572572955007,8.158969425747197,HOLD,0
465,2020-12-16,19424.9,21600.0,19274.55,21346.8,459302.012,70.73538603090196,10.176918527051825,2.7787047608875595,8.183709180909648,HOLD,0
466,2020-12-17,21346.81,23888.04,21231.5,22816.99,823435.821,75.87830268917232,19.00658638660442,5.729228692836079,8.174143759014722,HOLD,0
467,2020-12-18,22816.99,23330.0,22363.94,23124.35,305997.222,76.79638354521784,26.229303271082106,9.456514979789903,8.781311985464418,HOLD,0
468,2020-12-19,23124.35,24281.61,22735.81,23847.28,337535.438,78.83666789573974,28.64012152348854,12.944443442280564,9.469128637297963,HOLD,0
469,2020-12-20,23847.28,24376.0,23076.25,23472.96,322289.774,75.1519297907288,28.59422653506094,15.789858550058813,9.86981374704078,HOLD,0
470,2020-12-21,23472.96,24145.0,21920.0,22730.1,476456.589,68.32669773086558,26.057942031348503,17.656782819384212,10.202386290616618,HOLD,0
471,2020-12-22,22736.05,23850.0,22387.0,23826.99,326124.313,72.3236333022859,26.739308510638303,19.308151126884955,10.71235800751598,HOLD,0
472,2020-12-23,23826.74,24235.42,22572.52,23238.27,394754.939,67.40698545081028,21.190013908684556,19.650307996303063,10.933249965667189,HOLD,0
473,2020-12-24,23237.73,23819.81,22700.0,23737.44,237754.257,69.31193196482035,23.178919291982126,20.29187368642653,11.07720678358187,HOLD,0
474,2020-12-25,23738.75,24827.64,23450.0,24730.0,284523.431,72.72549627387926,27.310757166957277,21.5680343192503,11.467529757078083,HOLD,0
475,2020-12-26,24729.99,26926.0,24507.24,26508.83,367265.555,77.54602006246296,24.1817508947477,22.043255514795284,11.711583116946363,HOLD,0
476,2020-12-27,26508.84,28459.84,25850.0,26305.64,540264.148,75.89592709962359,15.289702980103858,20.815336872124117,11.502198958818521,HOLD,0
477,2020-12-28,26301.76,27538.82,26117.1,27102.66,267563.468,77.88389393776963,17.203986274208805,20.15872767250315,11.382093277750267,HOLD,0
478,2020-12-29,27101.45,27441.73,25913.01,27402.83,260759.449,78.59974137479693,14.909666846701185,19.204352976902793,11.277811603471347,HOLD,0
479,2020-12-30,27402.83,29063.72,27401.0,28906.99,374737.655,81.78192807432232,23.150169386391852,19.92177414226444,11.41372499954602,HOLD,0
480,2020-12-31,28906.99,29376.7,27848.0,28951.68,313648.835,81.86819586107806,27.37154697955575,21.276278294499225,11.517660746066394,HOLD,0
481,2021-01-01,28948.19,29668.86,28627.12,29337.16,210716.398,82.63215201229818,23.12574941274579,21.612545770544056,11.538844329495731,HOLD,0
482,2021-01-02,29337.15,33480.0,28958.24,32199.91,545541.08,87.00956380446388,38.56414440489762,24.694654613153794,12.275402263611564,HOLD,0
483,2021-01-03,32198.41,34832.25,32000.02,33054.53,487486.989,87.98327845402386,39.250610006807804,27.341191957454523,12.601658330314258,HOLD,0
484,2021-01-04,33053.93,33653.56,27800.0,32031.07,506128.023,80.22768988203028,29.523129801860094,27.737907929164628,12.55170284817322,HOLD,0
485,2021-01-05,32029.55,34500.0,29900.0,33999.52,433720.833,83.28035920050844,28.257339158310636,27.83234997082754,12.687382970294578,HOLD,0
486,2021-01-06,33999.51,37037.51,33356.46,36823.68,444019.83,86.50058838159879,39.98397301871386,30.041735979534145,13.261587528217387,HOLD,0
487,2021-01-07,36825.77,40565.62,36337.36,39498.92,520147.908,88.71739307123212,45.738167397591226,32.89563260099907,13.826672173358395,HOLD,0
488,2021-01-08,39498.32,42125.51,36539.77,40637.23,518080.826,89.50697260635103,48.2957417171876,35.69565244030608,14.321281270268006,HOLD,0
489,2021-01-09,40638.91,41539.88,38733.28,40136.04,260882.805,86.63227175414072,38.84544879975395,36.268342687478416,13.607466675897825,HOLD,0
490,2021-01-10,40136.05,41412.12,35268.0,38221.67,436759.048,76.52266953559379,32.01883275858257,35.49570451858826,12.742869575970426,HOLD,0
491,2021-01-11,38200.01,38322.18,30448.0,35408.46,906275.651,64.59364079667247,20.6949138907788,32.80465167716836,11.799133670911788,CLOSE,-1
492,2021-01-12,35406.92,36693.44,32600.0,34056.9,449065.693,59.77265984270029,5.767065808569027,27.88872697378666,11.332562825674762,SHORT,-1
493,2021-01-13,34065.53,37880.0,32420.0,37421.07,398188.088,66.47905567515315,13.210110686795428,25.219887648879162,10.820919764016313,HOLD,0
494,2021-01-14,37416.34,40189.39,36764.33,39163.31,353142.386,69.33064654920393,22.266630493455253,24.68293180243845,9.88557471418958,CLOSE,1
495,2021-01-15,39163.31,39790.0,34478.0,36755.24,437610.113,61.538395275111824,8.105173249504706,21.668793883723225,10.003513828889009,SHORT,-1
496,2021-01-16,36755.25,38000.0,35366.0,36025.66,301102.477,59.36153131007986,-2.167138102438426,17.33498806805747,11.15863941879902,HOLD,0
497,2021-01-17,36025.65,36898.0,33863.5,35869.83,287686.129,58.882423080719136,-9.187820831556904,12.512659177218492,12.764740630821402,HOLD,0
498,2021-01-18,35875.72,37547.94,34808.47,36686.86,253386.703,60.67457008318752,-9.72106120422086,8.470164562411338,14.107103320833303,HOLD,0
499,2021-01-19,36690.0,37961.0,35850.0,35891.03,257889.419,58.02177260643451,-10.576554139371996,5.007124798450731,15.285480379948138,HOLD,0
500,2021-01-20,35891.74,36461.44,33403.0,35500.0,329192.419,56.70978467203992,-7.12075113410795,2.802056447076426,16.10276414799302,CLOSE,1
501,2021-01-21,35499.23,35636.17,30069.9,30879.97,550562.277,44.03917699954789,-12.789288209653849,-0.03273349051089669,17.124239467578644,HOLD,0
502,2021-01-22,30875.77,33831.52,28880.0,32986.34,453568.538,49.57129930003298,-3.1434452342990804,-0.5983174439269301,17.58077556934912,HOLD,0
503,2021-01-23,32990.08,33495.0,31405.0,32086.48,256776.411,47.414813055657376,-14.255578474907315,-3.081455813196091,18.50062443612255,HOLD,0
504,2021-01-24,32086.48,33125.75,30914.2,32275.63,212107.044,47.927603632729046,-17.58707320703995,-5.718840793894975,19.410679355431707,HOLD,0
505,2021-01-25,32274.88,34880.0,31921.47,32253.68,316687.524,47.86926634312177,-12.247396561687529,-6.905850933493621,19.9697737997478,HOLD,0
506,2021-01-26,32253.68,32950.0,30810.0,32474.14,346861.707,48.54667992192502,-9.85830655149692,-7.442661045857857,20.43824036069134,HOLD,0
507,2021-01-27,32474.81,32562.2,29240.0,30381.04,431022.839,42.853079841992056,-15.301968255773723,-8.871625993115288,21.069692064023943,HOLD,0
508,2021-01-28,30382.96,33778.95,29843.33,33399.75,311528.373,51.65873261457718,-8.959910987203589,-8.887677810222252,21.41174233447023,HOLD,0
509,2021-01-29,33399.99,38641.1,31960.0,34269.35,713579.785,53.8641465108277,-4.518343441244232,-8.093253379498975,21.494772253935157,HOLD,0
510,2021-01-30,34267.04,34988.88,32849.06,34289.85,267861.872,53.91752016403332,-3.4088732394366272,-7.241547899487639,21.41307858170579,HOLD,0
511,2021-01-31,34284.76,34393.22,32193.04,33126.21,211293.891,50.35635496639734,7.2741003310560215,-4.6023391302978816,21.271861198289344,HOLD,0
512,2021-02-01,33125.11,34720.0,32322.47,33546.09,240632.325,51.598611422560836,1.696914540988792,-3.4570202809730315,20.595985680187727,HOLD,0
513,2021-02-02,33546.08,36041.0,33450.0,35504.06,239856.23,57.00194676977942,10.651152759666992,-0.8918979099475726,19.773015157025217,HOLD,0
514,2021-02-03,35504.07,37700.0,35410.0,37652.51,240308.078,62.01314253546112,16.65925653503897,2.299221080049981,19.417287332161692,HOLD,0
515,2021-02-04,37651.92,38833.0,36233.0,36976.93,306715.022,59.65862446286664,14.644065421372066,4.543738233017633,19.062165465930818,HOLD,0
516,2021-02-05,36975.19,38411.82,36586.68,38362.65,196277.444,62.78021232979483,18.13292053307647,7.014498651210149,18.151824226710342,HOLD,0
517,2021-02-06,38357.17,40992.4,38269.0,39249.54,310826.315,64.66477950970989,29.190903273883983,11.046572218969029,17.142199661255713,LONG,1
518,2021-02-07,39249.53,39757.87,37403.27,38849.25,296721.925,63.11154786503286,16.315990389149615,12.004648249910954,15.305622601362218,HOLD,0
519,2021-02-08,38849.24,47146.0,38037.0,46451.32,440167.093,75.26354571456726,35.547712460259675,16.285205379065268,15.06361206958206,HOLD,0
520,2021-02-09,46451.32,48266.36,45057.65,46492.54,381477.426,75.3110377620838,35.586886498482805,19.794601946232092,15.298895498094769,HOLD,0
521,2021-02-10,46492.53,47475.0,43770.0,44850.0,334979.017,69.57844837203868,35.39128080151639,22.630361738101964,16.048027404889893,HOLD,0
522,2021-02-11,44850.0,48810.0,44038.97,48060.21,330540.045,73.77931095886674,43.26620479465715,26.38233320293018,17.506212128739737,HOLD,0
523,2021-02-12,48060.21,49278.98,46121.0,47361.03,259186.288,71.46464361877433,33.39609610844507,27.657562822114706,18.162569036842907,HOLD,0
524,2021-02-13,47364.0,48290.0,46252.1,47221.62,199965.397,70.98643328334262,25.414268530836324,27.249691132791362,18.26364302328118,HOLD,0
525,2021-02-14,47221.63,49875.16,47093.16,48655.21,241935.666,72.98812922358947,31.582611103734127,28.037494763871866,18.816802062607678,HOLD,0
526,2021-02-15,48655.21,49100.0,45349.21,47981.58,248960.404,70.52590940413454,25.073684951378496,27.498620252509436,19.002589635616125,HOLD,0
527,2021-02-16,47981.6,50953.44,47101.02,49197.94,343592.011,72.3403653295496,25.346539093197016,27.107332768998088,18.970184733637442,HOLD,0
528,2021-02-17,49197.93,52800.0,49029.62,52194.62,312007.458,76.22376444018073,34.35167989086019,28.424486791154834,19.154481683990817,HOLD,0
529,2021-02-18,52194.62,52640.0,50948.0,51619.7,185489.89,74.07499918261166,11.126443769520433,25.27938805994858,18.744257924579617,HOLD,0
530,2021-02-19,51612.46,56582.0,50800.0,56004.1,257911.872,78.9487553171985,20.458249861160517,24.40281747835075,18.48881948450801,HOLD,0
531,2021-02-20,56005.85,57699.0,53905.0,55917.41,240296.308,78.63398135660165,24.676499442586408,24.452577835484508,18.011031217496768,HOLD,0
532,2021-02-21,55908.45,58472.14,55564.5,57487.43,196820.573,80.17559168200702,19.615436553439956,23.5730976023855,17.769605438942126,HOLD,0
533,2021-02-22,57475.5,57591.87,47751.42,54121.1,480660.187,68.72558729010247,14.273486028492211,21.8822591344049,16.960462315006907,HOLD,0
534,2021-02-23,54125.55,54260.12,44893.82,48930.0,748737.462,55.550859433160774,3.617792019841759,18.561446931757057,15.990991682641646,HOLD,0
535,2021-02-24,48930.01,51435.58,47000.0,49702.03,333415.219,56.874933962663974,2.151506488205479,15.577821396565861,15.339788381674545,HOLD,0
536,2021-02-25,49702.05,52134.96,46685.43,47089.37,349943.016,51.30509126004037,-1.8594844104758534,12.407402158921913,14.944683697192469,HOLD,0
537,2021-02-26,47087.97,48438.01,44100.0,46313.13,440670.32,49.74632556855088,-5.863680471174204,9.085387135268073,14.355119998726254,HOLD,0
538,2021-02-27,46313.12,48476.05,44926.77,46102.63,256027.074,49.308817839507896,-11.671681870660244,5.311374588735652,14.525996979361496,HOLD,0
539,2021-02-28,46097.09,46678.0,43002.05,45163.36,370358.825,47.30943695418169,-12.507511667057337,2.0715770876823814,14.982948881108467,HOLD,0
540,2021-03-01,45162.64,49800.0,44972.49,49592.7,315659.931,56.306848165070114,-11.448090407666589,-0.3865442751083408,15.405616499936714,HOLD,0
541,2021-03-02,49594.99,50221.77,47058.06,48450.57,273100.435,53.757747437615635,-13.353336644168612,-2.744142887664754,16.23567266970286,HOLD,0
542,2021-03-03,48454.21,52681.51,48110.66,50373.75,350311.234,57.26598172295769,-12.374322525811298,-4.495084640055034,16.82639621039539,HOLD,0
543,2021-03-04,50373.75,51800.0,47500.0,48385.77,387428.957,52.8062219654041,-10.597216242833207,-5.60456311328743,17.44090546735713,HOLD,0
544,2021-03-05,48385.77,49470.0,46320.0,48770.57,354602.756,53.560121652921545,-0.3258328223993412,-4.644793969489595,17.63743897259394,HOLD,0
545,2021-03-06,48772.68,49253.63,47090.0,48908.21,215092.91,53.84414230966126,-1.5971581040050031,-4.090678357583306,17.8564004080703,HOLD,0
546,2021-03-07,48908.21,51480.0,48908.21,50995.27,248398.116,58.03515899567555,8.294653336835879,-1.8387998676889086,17.857370776942663,HOLD,0
547,2021-03-08,50991.35,52450.0,49310.0,52429.43,308339.866,60.67745539115802,13.206406045110764,0.8966921164564865,17.606090722889242,HOLD,0
548,2021-03-09,52429.43,54950.0,51880.0,54917.78,285604.798,64.81678505659441,19.12070959943066,4.210149840633609,17.633160963859133,HOLD,0
549,2021-03-10,54917.78,57500.92,53061.0,55947.98,401159.493,66.39403158356413,23.879135653326067,7.7863290793049655,17.248586152330056,HOLD,0
550,2021-03-11,55949.3,58283.0,54356.44,57844.52,364681.318,69.13703790446385,16.639182782949913,9.395938843604046,16.722263509601632,HOLD,0
551,2021-03-12,57842.64,58186.33,55074.3,57291.03,335495.042,67.40780677256942,18.246348804565148,11.00510429105152,16.185220234091258,HOLD,0
552,2021-03-13,57291.04,61950.0,56136.0,61267.41,320322.173,72.69216583070211,21.625668130722865,12.936115898264491,15.185642820815954,HOLD,0
553,2021-03-14,61267.41,61798.0,59005.0,59037.12,231991.901,66.20809208725927,22.013393607252716,14.586530027171442,14.740764704810713,HOLD,0
554,2021-03-15,59037.11,60740.0,54517.28,55646.61,448820.83,57.77157957915414,14.09874848704864,14.49784247442184,14.483288099902584,HOLD,0
555,2021-03-16,55646.61,56988.0,53335.0,56954.19,339718.202,59.89408233400106,16.451184780632943,14.852995621005677,13.962853901606293,HOLD,0
556,2021-03-17,56953.23,59078.79,54154.93,58959.0,339397.712,62.967464114095904,15.616605226327863,14.991833731064256,13.702744190135096,HOLD,0
557,2021-03-18,58959.01,60510.0,57072.0,57700.01,305100.026,59.864945540062976,10.052712760752879,14.093811736462188,13.356816593647507,HOLD,0
558,2021-03-19,57700.01,59550.0,56301.27,58089.11,259039.479,60.512507570477794,5.77468717781382,12.581243634889757,12.450622378935636,HOLD,0
559,2021-03-20,58089.11,59948.0,57881.0,58145.61,203680.149,60.61188656533414,3.927988106094271,11.007924447836032,12.444148402771464,HOLD,0
560,2021-03-21,58144.44,58638.7,55403.55,57415.18,237518.696,58.56001094625681,-0.7422310704626733,8.871532535418087,12.26453975903804,HOLD,0
561,2021-03-22,57415.19,58500.0,53635.81,54129.56,293062.947,50.309731749080576,-5.5182635047755335,6.25520598265561,11.955558404511343,HOLD,0
562,2021-03-23,54129.56,55890.68,52981.4,54400.0,276199.041,50.9226281504276,-11.208911883169215,3.079911825232915,12.010539918474079,HOLD,0
563,2021-03-24,54400.0,57234.79,51666.0,52311.54,394172.526,46.18504328273165,-11.392120753857915,0.44863317448912765,12.184669701104504,HOLD,0
564,2021-03-25,52307.89,53255.2,50452.08,51325.21,416848.091,44.09839275913491,-7.765792022191476,-1.0448986794528001,12.350446653688767,HOLD,0
565,2021-03-26,51325.21,55123.0,51260.0,55030.0,271957.842,52.73619205841402,-3.37848716661584,-1.4691874953006256,12.404315190191959,HOLD,0
566,2021-03-27,55030.0,56658.76,54001.0,55828.0,234435.346,54.37164337445217,-5.310469987618516,-2.1676024939038783,12.463884080559495,HOLD,0
567,2021-03-28,55828.0,56588.31,54694.91,55805.08,200603.768,54.313511650821525,-3.28410688317039,-2.3706032919523348,12.412635900778247,HOLD,0
568,2021-03-29,55804.16,58490.11,54931.15,57677.64,277215.268,58.24167569008094,-0.7083427513349783,-2.068374102749179,12.137094134357842,HOLD,0
569,2021-03-30,57676.14,59560.0,57110.0,58794.16,232824.065,60.42652492886883,1.1153894507255124,-1.4895080021174167,11.788980332190171,HOLD,0
570,2021-03-31,58794.17,59920.0,56812.0,58807.24,337038.349,60.4526298233066,2.4245504411899432,-0.7778610124251695,11.452940057895109,HOLD,0
571,2021-04-01,58810.99,59592.22,58002.0,58794.01,196332.114,60.409223021725936,8.617195484315786,0.930331077891368,11.00297387900487,HOLD,0
572,2021-04-02,58797.56,60397.85,58490.03,59031.36,189391.958,60.95093360207049,8.513529411764708,2.309094411322884,10.53915307456103,HOLD,0
573,2021-04-03,59028.99,59925.0,56900.0,57134.65,198636.171,54.529907500891554,9.219973260202252,3.5656178383918604,10.116248767602436,HOLD,0
574,2021-04-04,57134.65,58553.0,56517.23,58234.61,152454.122,57.336874965773966,13.462000447733203,5.3649601309993775,10.12009796355177,HOLD,0
575,2021-04-05,58234.61,59385.0,56808.94,59243.39,174338.646,59.78856396555082,7.65653280029075,5.781609707234172,10.002443155460446,HOLD,0
576,2021-04-06,59243.4,59626.18,57500.0,58059.99,165562.029,55.74175122862267,3.9979759260585945,5.457312656111339,10.013944097373523,HOLD,0
577,2021-04-07,58060.0,58720.0,55536.07,56018.18,265271.707,49.51450711227681,0.38186487681766135,4.534503968967035,10.008414150015629,HOLD,0
578,2021-04-08,56018.17,58200.0,55759.13,58122.26,161389.858,55.08322770346309,0.7708706528214426,3.8502070023951087,9.773373622637605,HOLD,0
579,2021-04-09,58122.93,58950.0,57700.0,58176.03,141690.144,55.21916651585178,-1.0513459159889438,2.9590155626889176,9.250025267132353,HOLD,0
580,2021-04-10,58176.04,61800.0,57943.95,59832.43,240907.592,59.30504436658089,1.7433057562300291,2.737977416060029,9.009019345766134,HOLD,0
581,2021-04-11,59832.43,60816.88,59304.02,60090.2,148499.824,59.917951879077755,2.20462934914627,2.6410050402575274,8.646726563618081,HOLD,0
582,2021-04-12,60093.26,61449.91,59500.0,59911.18,196147.561,59.25052995440486,1.4904281385351714,2.431809239944372,8.008678623167917,HOLD,0
583,2021-04-13,59911.19,63850.0,59873.01,63649.71,279389.492,67.41375588416034,11.402992754834408,4.062933515378924,7.38468104920485,HOLD,0
584,2021-04-14,63645.05,64986.11,61404.0,63019.1,323454.88,65.04669329355582,8.215887425020952,4.818016044404747,7.160799644170186,HOLD,0
585,2021-04-15,63018.34,63905.83,62157.89,63232.55,178604.198,65.48841235993449,6.733510692078903,5.16628779852732,6.74147963221065,HOLD,0
586,2021-04-16,63232.56,63600.0,60100.0,61424.67,255765.893,58.71978704079292,5.79517840082302,5.280631544399266,6.318464767230553,HOLD,0
587,2021-04-17,61424.67,62610.0,59620.0,60090.14,194112.299,54.26146959618984,7.268997314800307,5.642152593563091,6.220746719228179,HOLD,0
588,2021-04-18,60090.14,60450.0,50050.0,56140.05,522006.276,43.68810796473364,-3.4104145296483646,3.9962312984337354,6.2539632005992285,HOLD,0
589,2021-04-19,56140.05,57532.7,54200.0,55634.39,285041.716,42.54520733574726,-4.3688783851355995,2.4753022650574925,6.3325343444414735,CLOSE,-1
590,2021-04-20,55634.38,57060.0,53330.82,56410.56,324494.085,44.926805248078836,-5.719089129423627,0.98541292060638,6.451322450596731,SHORT,-1
591,2021-04-21,56411.25,56756.78,53610.0,53800.0,252601.972,39.061946344782825,-10.467929878748938,-1.0970130429127691,6.681821648919819,HOLD,0
592,2021-04-22,53794.72,55470.51,50534.34,51714.61,453489.185,35.11808900191091,-13.681202740456788,-3.3850475333753183,6.846324317906721,HOLD,0
593,2021-04-23,51714.62,52152.0,47546.16,51122.62,554666.026,34.06659262026391,-19.681299412047593,-6.348002420406641,7.4795036196855245,HOLD,0
594,2021-04-24,51122.63,51183.51,48690.0,50092.4,299663.131,32.256525093255156,-20.51235260421047,-8.923338817461882,8.270785405867212,HOLD,0
595,2021-04-25,50094.27,50577.9,46930.43,49063.94,310306.501,30.513512991713434,-22.407146319419347,-11.374940181454148,9.206428203203785,HOLD,0
596,2021-04-26,49063.94,54364.89,48763.0,53984.33,390494.148,45.64602256025519,-12.112950708567094,-11.509123913656502,9.408119885737023,CLOSE,1
