Unnamed: 0,datetime,open,high,low,close,volume,vol,rsi,roc,roc_ema,vol_ema,vol_std,trade_type,signals
116,2020-01-02,7197.57,7209.59,6922.0,6962.04,115295.677,115295.677,40.31752540812839,-4.812271243818378,-0.32211197552254023,103624.11998838003,59009.70279375937,HOLD,0
117,2020-01-03,6962.34,7407.28,6863.44,7341.72,208493.458,208493.458,51.61336102162084,1.2366175586455697,-0.03870660567379297,122691.27235412912,54496.119584215114,SHORT,-1
118,2020-01-04,7341.6,7400.0,7269.21,7350.71,92586.033,92586.033,51.845759208801404,2.0726381492616186,0.3451742588599182,117217.59247156019,53928.5352558957,CLOSE,1
119,2020-01-05,7350.54,7495.0,7303.0,7354.36,117765.972,117765.972,51.94667255367445,2.179935699538449,0.6787672480741965,117317.29784036742,53868.39762835771,HOLD,0
120,2020-01-06,7354.36,7808.65,7345.0,7757.39,168150.317,168150.317,61.53263446914926,7.022101429280947,1.8321007355663332,126559.66496030062,54017.92264995074,HOLD,0
121,2020-01-07,7757.74,8215.33,7733.0,8152.49,280809.162,280809.162,68.22464967859295,11.50259591765279,3.5903725868547802,154605.0280584278,60325.36454118105,LONG,1
122,2020-01-08,8150.9,8468.42,7870.11,8059.84,321225.114,321225.114,65.35349639143924,9.157641118847405,4.602603229035258,184899.58913871367,69346.56551989137,HOLD,0
123,2020-01-09,8059.77,8060.0,7750.01,7818.59,187263.143,187263.143,58.45515812497929,7.985161102310223,5.217613751448888,185329.32620440208,69897.8101929875,HOLD,0
124,2020-01-10,7817.91,8210.62,7670.0,8207.09,253783.948,253783.948,64.8834537375974,14.161774933926829,6.843824875535787,197775.62107632897,72388.19668994128,HOLD,0
125,2020-01-11,8207.2,8292.19,8003.87,8020.56,164741.715,164741.715,60.07695336060919,11.434275734727152,7.678452304479671,191769.45633517826,72477.94612578885,HOLD,0
126,2020-01-12,8020.58,8195.0,7956.28,8186.7,108629.964,108629.964,62.72555365005809,17.590533809055977,9.480648941675362,176653.1850015095,71806.66977768166,HOLD,0
127,2020-01-13,8186.22,8200.0,8053.78,8113.0,74581.364,74581.364,60.79863001139636,10.505440142092048,9.666974614478397,158094.67209214414,72444.51272951979,HOLD,0
128,2020-01-14,8112.99,8893.0,8109.02,8825.0,290777.981,290777.981,70.29316293082137,20.056429923095862,11.555966488772482,182218.91007539068,76158.05326902703,HOLD,0
129,2020-01-15,8825.0,8921.2,8570.52,8825.3,237633.837,237633.837,70.29642735805389,20.000924621585003,13.091413422011122,192294.35133441054,77392.49720140618,HOLD,0
130,2020-01-16,8825.35,8868.21,8596.25,8725.08,167958.963,167958.963,67.62303286128387,12.474427610317385,12.979234183521351,187869.73527360862,77399.98229945077,HOLD,0
131,2020-01-17,8724.99,9039.0,8680.0,8918.72,205717.686,205717.686,69.99722863462823,9.39872358015772,12.328232255637054,191114.81722386158,71165.2820795632,HOLD,0
132,2020-01-18,8918.73,8995.0,8816.0,8925.0,114708.682,114708.682,70.07387298209501,10.734208123238176,12.038409686109986,177222.79263770493,71461.85592479736,HOLD,0
133,2020-01-19,8925.0,9205.3,8440.91,8705.85,225314.525,225314.525,63.9358344438716,11.348081943163656,11.912895551028836,185966.74397630405,71665.59769469865,HOLD,0
134,2020-01-20,8705.98,8750.37,8526.06,8650.0,125161.675,125161.675,62.434881196600934,5.396675313661725,10.728128235143906,174911.27688970332,68919.84818768989,HOLD,0
135,2020-01-21,8650.0,8790.1,8448.6,8742.43,107577.153,107577.153,63.94350445828587,9.000244371964051,10.413967532747568,162668.70890975726,69334.32360465497,HOLD,0
136,2020-01-22,8742.78,8820.0,8585.85,8684.57,94305.496,94305.496,62.25795672416417,6.081449179767184,9.62623692311477,150239.03383525595,69344.86199974564,HOLD,0
137,2020-01-23,8684.47,8694.0,8326.0,8409.6,163407.064,163407.064,54.85729462797223,3.655860963885127,8.540714021436653,152633.2211379367,69365.78310306354,HOLD,0
138,2020-01-24,8410.0,8528.0,8247.0,8441.96,144785.391,144785.391,55.52729818655714,-4.340396600566587,6.198693908345154,151206.3429310391,68594.75270737782,HOLD,0
139,2020-01-25,8442.82,8455.0,8272.0,8344.64,96961.714,96961.714,52.9805597666139,-5.446387091656934,4.081406453799319,141343.68312539565,69291.82419633403,HOLD,0
140,2020-01-26,8344.37,8624.45,8300.0,8611.21,117898.916,117898.916,58.583830220604106,-1.3050883201071062,3.1020437676345147,137080.99819350554,69186.93639836703,HOLD,0
141,2020-01-27,8611.21,9015.48,8565.0,8913.61,172235.328,172235.328,63.84717233429975,-0.0572952172508967,2.527618497655349,143472.69452195909,68261.32601283693,HOLD,0
142,2020-01-28,8913.61,9436.06,8905.0,9398.98,244467.546,244467.546,70.35847689398211,5.310700280112046,3.0336333671929303,161835.3947906938,69255.56716142129,HOLD,0
143,2020-01-29,9399.72,9460.52,9242.0,9311.0,169460.643,169460.643,67.96884322611224,6.951073128987972,3.7458951420647564,163221.8035560222,68135.07648568734,HOLD,0
144,2020-01-30,9311.23,9599.0,9210.42,9525.67,190137.536,190137.536,70.59326586960567,10.123352601156066,4.9054328618995395,168115.5730912909,66842.14475048354,HOLD,0
145,2020-01-31,9525.67,9550.72,9220.0,9364.51,146644.026,146644.026,66.20756170823881,7.115641760929159,5.30728902535947,164211.65543832892,63766.76187806145,HOLD,0
146,2020-02-01,9364.5,9477.76,9306.0,9392.74,109040.285,109040.285,66.59900937523375,8.15434730792659,5.824935985826219,154180.49717681456,63956.170818545696,HOLD,0
147,2020-02-02,9392.99,9489.92,9160.01,9338.2,148402.977,148402.977,65.03165244690918,11.042142313546432,6.773518954502621,153130.03896284828,63661.86415666749,HOLD,0
148,2020-02-03,9340.49,9647.61,9250.0,9300.64,159049.385,159049.385,63.91606075091871,10.171571530781964,7.3913466956443195,154206.28369687588,62134.567247546045,HOLD,0
149,2020-02-04,9300.63,9368.0,9105.0,9198.35,147843.902,147843.902,60.85434845248795,10.230639068911307,7.907581672601953,153049.48702471663,61518.62500178827,HOLD,0
150,2020-02-05,9198.32,9799.08,9179.88,9630.0,212311.697,212311.697,67.85251971444946,11.830973812042679,8.620925697954812,163824.43429294997,61952.7302085343,HOLD,0
151,2020-02-06,9630.0,9884.0,9550.0,9778.12,200556.367,200556.367,69.84471160678734,9.69876402490124,8.816896302854163,170502.9675124136,58886.26135692706,HOLD,0
152,2020-02-07,9777.97,9900.0,9736.66,9821.52,129740.767,129740.767,70.42307129329892,4.4955942027752105,8.031205011930718,163091.6583283384,52150.520033918365,HOLD,0
153,2020-02-08,9821.52,9956.0,9680.55,9906.43,129267.269,129267.269,71.57185138153248,6.394909247127067,7.733696691057327,156941.7693595496,52316.01458340726,HOLD,0
154,2020-02-09,9906.09,10184.34,9892.15,10167.38,143407.013,143407.013,74.8099891564409,6.73663899757182,7.552413474059962,154480.9045669042,49522.22391320707,HOLD,0
155,2020-02-10,10167.37,10213.56,9750.0,9865.56,184242.737,184242.737,65.51473757907775,5.350520208745557,7.1520692440027975,159892.14682746708,49732.79565902803,HOLD,0
156,2020-02-11,9865.56,10409.96,9729.36,10229.06,190119.815,190119.815,70.30088573175391,8.903898117056364,7.470583584557992,165388.08649520035,49143.56563449637,HOLD,0
157,2020-02-12,10230.74,10479.98,10229.71,10339.99,159674.258,159674.258,71.59643729180138,10.727870467541912,8.06281756328234,164349.2085869821,46428.11626897086,HOLD,0
158,2020-02-13,10339.64,10540.0,10101.0,10239.63,213052.717,213052.717,68.67751779487516,10.095971890106492,8.432481986341278,173204.39193480354,41168.30982765728,HOLD,0
159,2020-02-14,10240.02,10390.0,10123.37,10356.82,130975.746,130975.746,70.20504189041917,12.594323982018496,9.189180531009864,165526.4563102938,39006.12471217382,HOLD,0
160,2020-02-15,10356.27,10389.75,9752.3,9914.99,152146.127,152146.127,58.60151367962517,2.9593977154724893,8.056492746366704,163093.66916296768,38976.81027081747,HOLD,0
161,2020-02-16,9914.31,10060.45,9626.64,9921.86,141547.956,141547.956,58.71577313118866,1.470016731232593,6.858951652705956,159176.26676970083,38027.83133371039,HOLD,0
162,2020-02-17,9921.87,9971.0,9461.89,9716.0,185338.179,185338.179,53.91392380613611,-1.0743754530866956,5.416528542561838,163932.97808430067,37614.79958212232,HOLD,0
163,2020-02-18,9716.0,10270.0,9598.0,10174.32,166119.369,166119.369,61.46909745763631,2.7042032296195506,4.92337848566324,164330.50370533692,35517.428692647576,HOLD,0
